Activity ID,Activity Date,Activity Name,Elapsed Time,Distance,Relative Effort,Filename,Average Heart Rate,Is_Favorite
15133309677,Jul 16 2025 11:46:00 AM,Morning Run,5354,11.98,180,activities/16159187387.fit.gz,135,
15111318212,Jul 14 2025 12:47:15 PM,Morning Run,5134,12.04,149,activities/16135201836.fit.gz,131,
15100858509,Jul 13 2025 12:06:32 PM,Morning Run,5542,12.11,134,activities/16123652712.fit.gz,126,
15089487188,Jul 12 2025 10:44:14 AM,Morning Run,9454,22.43,474,activities/16111147017.fit.gz,143,
15068736303,Jul 10 2025 12:41:31 PM,Morning Run,4394,11.92,250,activities/16088344288.fit.gz,150,
15057567738,Jul 9 2025 12:37:52 PM,Morning Run,5167,11.9,165,activities/16076325447.fit.gz,133,
15035531858,Jul 7 2025 12:49:47 PM,Morning Run,5300,11.95,151,activities/16052140741.fit.gz,131,
15025539648,Jul 6 2025 12:07:27 PM,Morning Run,5295,11.47,135,activities/16041040798.fit.gz,127,
15014998894,Jul 5 2025 10:51:01 AM,Morning Run,9355,22.77,500,activities/16029383024.fit.gz,144,
14994790886,Jul 3 2025 12:45:50 PM,Morning Run,5130,11.89,171,activities/16007015975.fit.gz,133,
14983705023,Jul 2 2025 11:48:33 AM,Morning Run,5035,11.53,194,activities/15994824594.fit.gz,137,
14962846965,Jun 30 2025 12:49:06 PM,Morning Run,5178,11.91,159,activities/15971949355.fit.gz,133,
14953166401,Jun 29 2025 12:10:48 PM,Morning Run,5490,11.92,142,activities/15961218834.fit.gz,127,
14942321852,Jun 28 2025 11:00:25 AM,Morning Run,9136,22.19,426,activities/15949296905.fit.gz,141,
14922275992,Jun 26 2025 12:44:06 PM,Morning Run,4387,11.97,249,activities/15927322920.fit.gz,150,
14911672554,Jun 25 2025 12:06:37 PM,Morning Run,5056,11.29,214,activities/15915837207.fit.gz,140,
14890843741,Jun 23 2025 12:49:53 PM,Morning Run,5287,11.53,197,activities/15893335641.fit.gz,137,
14881426010,Jun 22 2025 12:40:56 PM,Morning Run,4999,10.95,121,activities/15883029488.fit.gz,127,
14870450516,Jun 21 2025 10:53:37 AM,Morning Run,9422,22.3,458,activities/15871084509.fit.gz,143,
14850553383,Jun 19 2025 12:47:43 PM,Morning Run,5449,11.83,165,activities/15849465277.fit.gz,132,
14839158661,Jun 18 2025 12:46:10 PM,Morning Run,4153,11.48,264,activities/15837144102.fit.gz,156,
14817345464,Jun 16 2025 12:25:53 PM,Morning Run,5297,11.48,127,activities/15813671314.fit.gz,126,
14807723493,Jun 15 2025 10:57:33 AM,Morning Run,10435,23.35,375,activities/15803167370.fit.gz,136,
14790052260,Jun 13 2025 7:15:07 PM,Afternoon Run,5026,11.47,175,activities/15783993334.fit.gz,136,
14777399193,Jun 12 2025 1:11:28 PM,Morning Run,5294,11.49,160,activities/15770322528.fit.gz,132,
14765703242,Jun 11 2025 11:54:08 AM,Morning Run,4856,11.45,192,activities/15757721151.fit.gz,138,
14745076678,Jun 9 2025 12:59:28 PM,Morning Run,5732,11.85,117,activities/15735465959.fit.gz,124,
14734940380,Jun 8 2025 11:37:04 AM,Morning Run,9426,22.11,541,activities/15724473955.fit.gz,147,
14714155692,Jun 6 2025 12:15:15 PM,Morning Run,5476,12.02,163,activities/15701993482.fit.gz,132,
14704804574,Jun 5 2025 12:51:00 PM,Morning Run,5014,11.47,177,activities/15691913588.fit.gz,135,
14694269540,Jun 4 2025 12:44:56 PM,Morning Run,5084,11.49,149,activities/15680610791.fit.gz,131,
14683332097,Jun 3 2025 12:50:28 PM,Morning Run,5047,11.91,184,activities/15668887207.fit.gz,136,
14662360261,Jun 1 2025 11:06:25 AM,Morning Run,4951,11.42,147,activities/15646301985.fit.gz,132,
14652069668,May 31 2025 10:54:09 AM,Morning Run,10430,21.37,340,activities/15635225521.fit.gz,133,
14631650324,May 29 2025 12:46:35 PM,Morning Run,5146,11.51,145,activities/15613262752.fit.gz,130,
14620976234,May 28 2025 12:51:33 PM,Morning Run,4376,10.48,204,activities/15601831080.fit.gz,142,
14600547295,May 26 2025 12:38:34 PM,Morning Run,7252,15.4,233,activities/15579912224.fit.gz,134,
14590226626,May 25 2025 11:18:01 AM,Morning Run,5010,10.43,90,activities/15568703696.fit.gz,122,
14580171474,May 24 2025 10:51:25 AM,Morning Run,9500,21.32,318,activities/15557869854.fit.gz,134,
14564307050,May 22 2025 6:58:26 PM,Afternoon Run,4667,10.44,163,activities/15540740151.fit.gz,136,
14550306528,May 21 2025 11:52:11 AM,Morning Run,4645,11.45,170,activities/15525750939.fit.gz,136,
14539875278,May 20 2025 12:51:28 PM,Morning Run,4769,11.53,137,activities/15514605312.fit.gz,131,
14518824335,May 18 2025 11:11:08 AM,Morning Run,5486,11.95,141,activities/15491382922.fit.gz,127,
14508815335,May 17 2025 11:04:55 AM,Morning Run,10151,21.26,289,activities/15479906493.fit.gz,130,
14488831250,May 15 2025 12:54:33 PM,Morning Run,4646,11.54,268,activities/15458323564.fit.gz,149,
14478197557,May 14 2025 12:50:26 PM,Morning Run,4612,10.52,156,activities/15447026888.fit.gz,135,
14456293668,May 12 2025 12:46:05 PM,Morning Run,4656,11.49,166,activities/15423905111.fit.gz,136,
14446030336,May 11 2025 11:10:23 AM,Morning Run,4536,10.4,127,activities/15412966019.fit.gz,130,
14435698600,May 10 2025 11:03:47 AM,Morning Run,8519,21.24,408,activities/15402033512.fit.gz,142,
14416520253,May 8 2025 1:50:38 PM,Morning Run,4619,10.51,148,activities/15381783759.fit.gz,134,
14405516308,May 7 2025 12:44:06 PM,Morning Run,4327,11.46,245,activities/15370255869.fit.gz,150,
14385613179,May 5 2025 1:56:09 PM,Morning Run,4436,10.4,177,activities/15349398368.fit.gz,138,
14375440688,May 4 2025 12:08:28 PM,Morning Run,4693,10.35,121,activities/15338653232.fit.gz,128,
14364907511,May 3 2025 10:57:03 AM,Morning Run,9184,21.21,389,activities/15327553249.fit.gz,140,
14354534121,May 2 2025 12:30:02 PM,Morning Run,4465,9.9,127,activities/15316658204.fit.gz,131,
14332602243,Apr 30 2025 11:56:43 AM,Morning Run,3881,10.37,241,activities/15293685210.fit.gz,152,
14322579120,Apr 29 2025 1:00:32 PM,Morning Run,4599,10.41,151,activities/15283230996.fit.gz,134,
14302291497,Apr 27 2025 11:03:00 AM,Morning Run,8957,21.33,391,activities/15261980723.fit.gz,140,
14285276168,Apr 25 2025 7:35:32 PM,Afternoon Run,4654,10.38,148,activities/15244142036.fit.gz,133,
14272448217,Apr 24 2025 12:26:58 PM,Morning Run,3936,10.42,218,activities/15230735773.fit.gz,148,
14262711479,Apr 23 2025 12:51:08 PM,Morning Run,3929,8.94,119,activities/15220583007.fit.gz,132,
14252425446,Apr 22 2025 12:58:10 PM,Morning Run,4528,10.44,213,activities/15209868316.fit.gz,141,
14232624398,Apr 20 2025 11:44:33 AM,Morning Run,4201,10.41,222,activities/15189096863.fit.gz,145,
14223232143,Apr 19 2025 11:13:45 AM,Morning Run,9491,21.34,561,activities/15179247855.fit.gz,147,
14203785386,Apr 17 2025 12:47:10 PM,Morning Run,4415,9.94,143,activities/15158908324.fit.gz,134,
14194381340,Apr 16 2025 12:47:36 PM,Morning Run,4307,10.38,210,activities/15149113245.fit.gz,142,
14174723056,Apr 14 2025 12:46:08 PM,Morning Run,4484,9.97,135,activities/15128660653.fit.gz,132,
14166975608,Apr 13 2025 12:30:34 PM,"Cheshire, CT",8747,21.39,581,activities/15120518423.fit.gz,152,1
14155616011,Apr 12 2025 12:46:52 PM,Morning Run,3251,7.19,87,activities/15108583057.fit.gz,129,
14145905477,Apr 11 2025 12:31:33 PM,Morning Run,3742,8.91,131,activities/15098412326.fit.gz,135,
14136982138,Apr 10 2025 12:43:51 PM,Morning Run,4182,10.01,170,activities/15089102701.fit.gz,138,
14116913032,Apr 8 2025 12:54:53 PM,Morning Run,5018,10.56,185,activities/15068213819.fit.gz,136,
14087521209,Apr 5 2025 11:10:11 AM,Morning Run,9500,21.44,370,activities/15037451642.fit.gz,137,
14077987668,Apr 4 2025 12:30:56 PM,Morning Run,4993,11.46,167,activities/15027421597.fit.gz,134,
14062286974,Apr 2 2025 6:42:34 PM,Afternoon Run,4575,10.91,216,activities/15010900657.fit.gz,141,
14049655773,Apr 1 2025 2:43:47 PM,Morning Run,4594,11.49,213,activities/14997543813.fit.gz,141,
14030269640,Mar 30 2025 12:27:47 PM,Morning Run,4460,10.38,145,activities/14976733768.fit.gz,133,
14020440516,Mar 29 2025 11:14:04 AM,Morning Run,9791,21.65,369,activities/14966138010.fit.gz,136,
14011343654,Mar 28 2025 12:54:14 PM,Morning Run,4642,10.18,139,activities/14956337081.fit.gz,132,
14002319288,Mar 27 2025 12:50:01 PM,Morning Run,4956,11.44,172,activities/14946624073.fit.gz,135,
13982728711,Mar 25 2025 12:49:43 PM,Morning Run,4399,10.05,156,activities/14925683331.fit.gz,136,
13963939702,Mar 23 2025 11:44:03 AM,Morning Run,4787,10.41,118,activities/14905509287.fit.gz,127,
13954459595,Mar 22 2025 11:13:27 AM,Morning Run,9235,21.28,405,activities/14895302627.fit.gz,140,
13945269121,Mar 21 2025 12:35:41 PM,Morning Run,4869,11.43,210,activities/14885417902.fit.gz,139,
13926206846,Mar 19 2025 12:20:01 PM,Morning Run,3720,10.15,217,activities/14864808521.fit.gz,150,
13916811192,Mar 18 2025 12:59:38 PM,Morning Run,5046,12.1,208,activities/14854662314.fit.gz,138,
13898478176,Mar 16 2025 11:48:41 AM,Morning Run,4919,10.41,133,activities/14834720264.fit.gz,129,
13889490013,Mar 15 2025 11:35:40 AM,Morning Run,9080,21.52,489,activities/14824939911.fit.gz,144,
13880504789,Mar 14 2025 12:51:27 PM,Morning Run,4932,12.3,218,activities/14815176001.fit.gz,139,
13862046076,Mar 12 2025 12:52:27 PM,Morning Run,4527,11.29,226,activities/14795954776.fit.gz,144,
13843008742,Mar 10 2025 1:18:39 PM,Morning Run,5294,12.35,206,activities/14775422424.fit.gz,137,
13833412312,Mar 9 2025 11:51:00 AM,Morning Run,5010,11.82,183,activities/14764910458.fit.gz,136,
13823911138,Mar 8 2025 11:54:51 AM,Morning Run,8989,21.47,501,activities/14754587464.fit.gz,145,
13805899398,Mar 6 2025 1:43:39 PM,Morning Run,5341,12.23,235,activities/14735061553.fit.gz,140,
13787210078,Mar 4 2025 1:51:05 PM,Morning Run,5118,11.26,234,activities/14714859840.fit.gz,140,
13772608272,Mar 2 2025 7:39:44 PM,Afternoon Run,4285,8.88,160,activities/14698966614.fit.gz,136,
13760060925,Mar 1 2025 12:29:57 PM,Morning Run,9530,21.55,572,activities/14685297890.fit.gz,147,
13750799510,Feb 28 2025 1:36:15 PM,Morning Run,4473,10.84,188,activities/14675222547.fit.gz,139,
13732942638,Feb 26 2025 1:40:14 PM,Morning Run,2422,7.07,161,activities/14655859587.fit.gz,159,
13723614975,Feb 25 2025 1:58:10 PM,Morning Run,4705,10.5,179,activities/14645764370.fit.gz,137,
13706014100,Feb 23 2025 12:21:45 PM,Morning Run,8683,21.63,578,activities/14626585276.fit.gz,153,
13695406138,Feb 22 2025 12:12:42 PM,Morning Run,3962,9.95,221,activities/14615030280.fit.gz,146,
13678995487,Feb 20 2025 2:03:35 PM,Morning Run,4578,11.33,261,activities/14597097776.fit.gz,146,
13670106916,Feb 19 2025 1:57:21 PM,Morning Run,4222,10.34,218,activities/14587376524.fit.gz,143,
13633968073,Feb 15 2025 12:18:37 PM,Morning Run,7986,19.82,499,activities/14547781315.fit.gz,149,
13620121317,Feb 13 2025 7:29:31 PM,Afternoon Run,4426,10.44,199,activities/14532561496.fit.gz,140,
13611524531,Feb 12 2025 7:05:23 PM,Afternoon Run,3845,10.03,219,activities/14523187721.fit.gz,148,
13602737898,Feb 11 2025 7:18:32 PM,Afternoon Run,4116,10.48,233,activities/14513627978.fit.gz,148,
13586121476,Feb 9 2025 7:42:58 PM,Afternoon Run,4463,10.13,185,activities/14495380937.fit.gz,139,
13576612965,Feb 8 2025 8:00:43 PM,Afternoon Run,6670,16.18,425,activities/14484990973.fit.gz,151,
13566932583,Feb 7 2025 7:25:58 PM,Afternoon Run,3679,8.97,168,activities/14474402475.fit.gz,140,
13537663783,Feb 4 2025 1:52:19 PM,Morning Run,3765,9.05,187,activities/14442391211.fit.gz,142,
13523408385,Feb 2 2025 7:56:52 PM,Afternoon Run,3771,8.95,159,activities/14426723316.fit.gz,139,
13510124821,Feb 1 2025 12:20:46 PM,Morning Run,5904,14.53,355,activities/14412158976.fit.gz,148,
13503984114,Jan 31 2025 7:24:27 PM,Afternoon Run,3455,8.92,212,activities/14405496709.fit.gz,151,
13487376062,Jan 29 2025 7:53:47 PM,Afternoon Run,3618,8.9,209,activities/14387388669.fit.gz,146,
13474246676,Jan 28 2025 12:15:06 PM,Morning Run,3747,8.89,185,activities/14373162992.fit.gz,142,
13458002373,Jan 26 2025 12:42:32 PM,Morning Run,5216,11.78,210,activities/14355391957.fit.gz,138,
13451871516,Jan 25 2025 7:53:30 PM,Afternoon Run,3649,8.89,198,activities/14348691680.fit.gz,145,
13442589265,Jan 24 2025 7:42:20 PM,Afternoon Run,3704,8.94,196,activities/14338607590.fit.gz,145,
13432266544,Jan 23 2025 2:25:45 PM,Morning Run,3818,9.02,183,activities/14327422483.fit.gz,141,
13387635410,Jan 18 2025 12:19:56 PM,Morning Run,4994,12.41,283,activities/14279154277.fit.gz,147,
13370082754,Jan 16 2025 12:05:17 PM,Morning Run,3496,8.91,195,activities/14260220414.fit.gz,146,
13352065495,Jan 14 2025 12:12:18 PM,Morning Run,3511,8.93,232,activities/14240911809.fit.gz,154,
13334537380,Jan 12 2025 12:25:12 PM,Morning Run,4626,10.45,225,activities/14222065727.fit.gz,142,
13328504230,Jan 11 2025 7:48:56 PM,Afternoon Run,4045,9.46,238,activities/14215563121.fit.gz,148,
13316595221,Jan 10 2025 1:25:42 PM,Morning Run,3712,8.9,226,activities/14202802409.fit.gz,150,
13272711092,Jan 5 2025 12:27:03 PM,Morning Run,3962,8.49,146,activities/14155697848.fit.gz,136,
13263876036,Jan 4 2025 12:28:27 PM,Morning Run,3942,8.94,172,activities/14146154084.fit.gz,140,
13246144357,Jan 2 2025 12:30:53 PM,Morning Run,3186,7.16,166,activities/14127125039.fit.gz,144,
13231067294,Dec 31 2024 12:18:17 PM,Morning Run,3143,7.11,178,activities/14110712343.fit.gz,146,
13215887562,Dec 29 2024 12:38:16 PM,Morning Run,2088,4.61,78,activities/14094272293.fit.gz,136,
12757303810,Oct 27 2024 11:40:39 AM,Morning Run,4176,9.98,144,activities/13602426780.fit.gz,135,
12748981932,Oct 26 2024 11:17:00 AM,Morning Run,8041,21.27,518,activities/13593401021.fit.gz,151,
12725313348,Oct 23 2024 11:24:29 AM,Morning Run,5610,14.06,248,activities/13567863546.fit.gz,140,
12708410718,Oct 21 2024 11:39:11 AM,Morning Run,4761,12.36,251,activities/13549788107.fit.gz,144,
12694847536,Oct 19 2024 12:01:35 PM,"Hartford, CT",19249,42.86,1107,activities/13535121432.fit.gz,150,1
12677098932,Oct 17 2024 11:41:31 AM,Morning Run,3608,8.96,171,activities/13516083872.fit.gz,142,
12660637172,Oct 15 2024 11:15:12 AM,Morning Run,3652,8.92,131,activities/13498522685.fit.gz,136,
12646637809,Oct 13 2024 1:27:17 PM,Morning Run,5587,13.22,183,activities/13483428444.fit.gz,135,
12628738497,Oct 11 2024 11:15:47 AM,Morning Run,4524,11.17,176,activities/13464124120.fit.gz,137,
12621168410,Oct 10 2024 11:17:16 AM,Morning Run,4776,11.93,226,activities/13455984282.fit.gz,141,
12605227157,Oct 8 2024 11:23:28 AM,Morning Run,5014,13.19,286,activities/13439011032.fit.gz,145,
12590810907,Oct 6 2024 11:20:42 AM,Morning Run,11511,27.81,695,activities/13423574554.fit.gz,150,
12581472716,Oct 5 2024 2:31:07 PM,"Woodbridge, CT",1498,5.09,133,activities/13414415063.fit.gz,176,1
12564055390,Oct 3 2024 11:07:31 AM,Morning Run,3747,10.67,251,activities/13395738084.fit.gz,157,
12547702048,Oct 1 2024 11:03:05 AM,Morning Run,5482,13.87,304,activities/13378290238.fit.gz,145,
12532004958,Sep 29 2024 11:18:31 AM,Morning Run,3879,8.41,90,activities/13361462368.fit.gz,126,
12525365965,Sep 28 2024 11:14:05 AM,"Farmington Canal, CT",17025,37.74,901,activities/13354370418.fit.gz,146,1
12500319093,Sep 25 2024 11:12:27 AM,Morning Run,5581,13.84,214,activities/13327670498.fit.gz,137,
12491685193,Sep 24 2024 11:03:45 AM,Morning Run,5532,14.65,313,activities/13318483262.fit.gz,146,
12475543111,Sep 22 2024 11:20:56 AM,Morning Run,4645,10.38,126,activities/13301233876.fit.gz,129,
12468273618,Sep 21 2024 11:15:58 AM,"Farmington Canal, CT",15426,35.77,917,activities/13293448969.fit.gz,149,1
12450006628,Sep 19 2024 11:04:32 AM,Morning Run,5289,13.99,339,activities/13273918403.fit.gz,151,
12432322094,Sep 17 2024 11:03:24 AM,Morning Run,4931,13.87,334,activities/13255077292.fit.gz,155,
12416000572,Sep 15 2024 11:10:34 AM,Morning Run,4499,10.38,197,activities/13237614705.fit.gz,139,
12409215496,Sep 14 2024 11:11:56 AM,Morning Run,15127,33.78,829,activities/13230323238.fit.gz,146,
12391399732,Sep 12 2024 11:04:15 AM,Morning Run,5317,13.9,280,activities/13211179315.fit.gz,144,
12374336335,Sep 10 2024 11:01:29 AM,Morning Run,5352,13.82,282,activities/13192999071.fit.gz,144,
12359043558,Sep 8 2024 11:04:26 AM,Morning Run,11539,27.6,568,activities/13176654886.fit.gz,142,
12349030779,Sep 7 2024 11:21:20 AM,Morning Run,5244,11.91,153,activities/13165902197.fit.gz,131,
12332365352,Sep 5 2024 11:02:11 AM,Morning Run,5584,14.56,300,activities/13147877002.fit.gz,145,
12323712621,Sep 4 2024 11:02:18 AM,Morning Run,5559,13.82,257,activities/13138605183.fit.gz,141,
12308179275,Sep 2 2024 12:31:19 PM,"New Haven, CT",8434,21.43,533,activities/13121030058.fit.gz,152,1
12289009293,Aug 31 2024 11:08:55 AM,Morning Run,4993,12.21,210,activities/13100182761.fit.gz,139,
12272556114,Aug 29 2024 11:10:14 AM,Morning Run,5296,13.82,304,activities/13082993821.fit.gz,146,
12254718931,Aug 27 2024 11:00:33 AM,Morning Run,4790,12.13,241,activities/13063767466.fit.gz,142,
12239413663,Aug 25 2024 10:57:38 AM,Morning Run,12619,27.58,520,activities/13047825751.fit.gz,139,
12229737948,Aug 24 2024 11:15:07 AM,Morning Run,5540,11.88,161,activities/13037724658.fit.gz,131,
12213085319,Aug 22 2024 11:06:11 AM,Morning Run,4106,11.85,267,activities/13020399458.fit.gz,154,
12204495497,Aug 21 2024 11:04:30 AM,Morning Run,5184,12.24,164,activities/13011497359.fit.gz,133,
12195428551,Aug 20 2024 11:04:42 AM,Morning Run,4832,12.25,242,activities/13001740630.fit.gz,143,
12178778090,Aug 18 2024 11:03:03 AM,Morning Run,4642,9.94,123,activities/12983252667.fit.gz,129,
12171020571,Aug 17 2024 11:11:45 AM,Morning Run,9428,23.02,517,activities/12974583961.fit.gz,145,
12153466948,Aug 15 2024 11:06:21 AM,Morning Run,3786,10.88,246,activities/12953568348.fit.gz,155,
12145275576,Aug 14 2024 11:09:55 AM,Morning Run,5488,12.19,157,activities/12944955673.fit.gz,130,
12136305623,Aug 13 2024 11:09:10 AM,Morning Run,4804,12.1,276,activities/12935578122.fit.gz,146,
12120502940,Aug 11 2024 11:10:06 AM,Morning Run,10898,24.47,519,activities/12918976680.fit.gz,142,
12111010555,Aug 10 2024 11:08:14 AM,Morning Run,6222,13.28,206,activities/12908997866.fit.gz,134,
12102648049,Aug 9 2024 11:25:23 AM,Jog with my dog,1908,2.53,9,activities/12900210003.fit.gz,111,
12094536406,Aug 8 2024 11:09:20 AM,Morning Run,3736,10.89,268,activities/12891709003.fit.gz,162,
12085932352,Aug 7 2024 11:10:12 AM,Morning Run,4822,12.03,276,activities/12882714190.fit.gz,146,
12077017230,Aug 6 2024 11:22:08 AM,Morning Run,5292,12.17,237,activities/12873404659.fit.gz,140,
12060933987,Aug 4 2024 11:10:43 AM,Morning Run,10332,22.99,580,activities/12856547854.fit.gz,146,
12051498435,Aug 3 2024 11:17:59 AM,Morning Run,4660,10.46,199,activities/12846679568.fit.gz,139,
12043379902,Aug 2 2024 11:02:48 AM,Morning Run,5118,12.22,304,activities/12838211246.fit.gz,147,
12026887136,Jul 31 2024 11:08:30 AM,Morning Run,4247,11.34,317,activities/12821045278.fit.gz,162,
12018137512,Jul 30 2024 11:13:24 AM,Morning Run,3692,8.98,211,activities/12811968640.fit.gz,146,
12001902035,Jul 28 2024 11:15:44 AM,Morning Run,3968,8.94,147,activities/12795084716.fit.gz,136,
11993156473,Jul 27 2024 11:18:32 AM,Morning Run,2539,5.22,59,activities/12785956647.fit.gz,126,
11943736607,Jul 21 2024 11:31:24 AM,Morning Run,4930,12.06,197,activities/12734664462.fit.gz,138,
11935720277,Jul 20 2024 11:09:10 AM,Morning Run,9398,22.99,494,activities/12726313615.fit.gz,144,
11927042893,Jul 19 2024 11:08:47 AM,Morning Run,4907,12.28,212,activities/12717289034.fit.gz,140,
11910261155,Jul 17 2024 11:08:44 AM,Morning Run,5487,12.71,228,activities/12699899832.fit.gz,139,
11901757510,Jul 16 2024 11:56:14 AM,Morning Run,4227,10.95,255,activities/12691111073.fit.gz,149,
11886547577,Jul 14 2024 11:05:45 AM,Morning Run,8779,21.57,556,activities/12675344126.fit.gz,151,
11881120980,Jul 13 2024 7:27:45 PM,"Lake Chamberlain, CT",6343,13.25,310,activities/12669702971.fit.gz,143,1
11861791735,Jul 11 2024 11:23:55 AM,Morning Run,2998,8.92,191,activities/12649670134.fit.gz,158,
11853838676,Jul 10 2024 11:04:27 AM,Morning Run,5349,12.4,207,activities/12641446721.fit.gz,138,
11845577189,Jul 9 2024 11:03:54 AM,Morning Run,5234,12.94,287,activities/12632921064.fit.gz,145,
11830143207,Jul 7 2024 11:13:24 AM,Morning Run,8475,21.52,529,activities/12616987207.fit.gz,150,
11822199225,Jul 6 2024 12:44:50 PM,Morning Run,3577,8.97,189,activities/12608751707.fit.gz,144,
